details,date,city,state,country,shape,summary,report_date,posted_date,month_count
https://nuforc.org/sighting/?id=167311,03/2022,St. Petersburg,FL,USA,Light,"Light shot across the sky above my head. It was very low. No shape, sound or contrail. The speed was extremely fast. From NE to SW.",03/31/2022,04/22/2022,340
https://nuforc.org/sighting/?id=168179,03/2022,Fort Collins,CO,USA,Cigar,Cigar-shaped object moving at about 250 mph at about 400 feet altitude.,05/23/2022,06/22/2022,340
https://nuforc.org/sighting/?id=167325,03/2022,Salton City,CA,USA,Light,My friend and I witness approximately 13 very bright amber yellow round lights that held in a hover position they changed formation,04/01/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167314,03/2022,Salem,OR,USA,Formation,Formation of 5-6 circluar objects,03/30/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167333,03/2022,Denver,CO,USA,Disk,"going on a walk and we saw a disk in the sky very bright and almost was blinding, heard a sound hurt my eardrums,dogs braked like hell",03/31/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167522,03/2022,Buffalo,NY,USA,NA,MADAR Node 163,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167365,03/2022,Wahiawa,HI,USA,NA,A stationary blinking light amongst the stars,04/03/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167376,03/2022,Jacksonville,FL,USA,Cigar,Could see a cigar shaped object behind and then over taking an airliner very high up in the sky.,04/04/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167313,03/2022,Littleton,CO,USA,Circle,Craft flew right over my car as I was driving North on Santa Fe,03/31/2022,04/22/2022,340
https://nuforc.org/sighting/?id=168183,03/2022,Elizabeth,CO,USA,NA,MADAR Node 34,05/23/2022,06/22/2022,340
https://nuforc.org/sighting/?id=168184,03/2022,Estes Park,CO,USA,NA,MADAR Node 156,05/23/2022,06/22/2022,340
https://nuforc.org/sighting/?id=167523,03/2022,Jonesboro,AR,USA,NA,MADAR Node 143,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=168185,03/2022,Estes Park,CO,USA,NA,MADAR Node 156,05/23/2022,06/22/2022,340
https://nuforc.org/sighting/?id=177074,03/2022,Spokane,WA,USA,Orb,Stationary round shape shifting color and shape,07/28/2023,07/29/2023,340
https://nuforc.org/sighting/?id=167304,03/2022,Wappingers Falls,NY,USA,Light,Driving home when I noticed a blue glow moving slowly in the sky..,03/29/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167302,03/2022,Fort Smith,AR,USA,Unknown,"Fast moving objects, moving easy to west.",03/29/2022,04/22/2022,340
https://nuforc.org/sighting/?id=168325,03/2022,ABERDEEN,MD,USA,Rectangle,Saw this,05/17/2022,06/22/2022,340
https://nuforc.org/sighting/?id=167320,03/2022,Los Angeles,CA,USA,Triangle,"Silent, triangular flying object with a row of 4 dimly-lit lights straight down the underside moving at a slow-medium rate of speed",03/30/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167455,03/2022,Willits,CA,USA,Orb,Thought it was a balloon then realized it was moving horizontally and it made a very precise 90 degree turn,04/12/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167301,03/2022,Las Vegas,NV,USA,Rectangle,4 green lights suddenly appeared over New York New York during photo and disappeared as soon as I clicked the photo.,03/30/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167315,03/2022,Long Beach,CA,USA,Circle,Three crescent lights traveling high altitude,03/30/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167529,03/2022,Towsan,MD,USA,NA,MADAR Node 31,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167528,03/2022,St. Louis,MO,USA,NA,MADAR Node 70,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167297,03/2022,Tagish,YT,Canada,NA,A constant slow moving globe of light that moved from the south east to the north east,03/29/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167335,03/2022,NA,NJ,USA,Rectangle,Ufo seemed to be following me,03/31/2022,04/22/2022,340
https://nuforc.org/sighting/?id=170865,03/2022,Seattle,WA,USA,Oval,I was walking home from work when I saw this glowing object changing shape ((NUFORC Note: Profanity in video. PD)),08/02/2022,09/09/2022,340
https://nuforc.org/sighting/?id=167383,03/2022,Lakewood,CO,USA,Triangle,Ufo and Blinking light,04/08/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167525,03/2022,Grand Junction,CO,USA,NA,MADAR Node 75,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=168204,03/2022,Wisconsin Rapids,WI,USA,Sphere,Large bright Light,05/22/2022,06/22/2022,340
https://nuforc.org/sighting/?id=167295,03/2022,Winchester,KY,USA,Unknown,"Stationary craft in the sky, red, green, clear light.",03/29/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167299,03/2022,Oro Valley,AZ,USA,NA,First flew SW to near Cataline Mtns.,03/28/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167326,03/2022,Oro Valley,AZ,USA,NA,See report of 3.18,04/01/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167254,03/2022,Northbrook,IL,USA,Cigar,I looked up from my balcony and thought I saw a vertical feather floating in the wind.,03/28/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167321,03/2022,Seattle,WA,USA,NA,Physical description changed of the being I saw,03/30/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167336,03/2022,Fairbanks,AK,USA,Circle,"Circle lights,move fast.from center to northeast",03/31/2022,04/22/2022,340
https://nuforc.org/sighting/?id=168243,03/2022,Brooksville,FL,USA,Changing,Object shape shifted 3 times until it flew backwards and disappeared.,05/20/2022,06/22/2022,340
https://nuforc.org/sighting/?id=168748,03/2022,Port Lucie,FL,USA,Sphere,Front door,06/21/2022,06/22/2022,340
https://nuforc.org/sighting/?id=168750,03/2022,Port st lucie,FL,USA,Sphere,Standing at my front door took a picture of the Moon lower than I've ever seen it behind me,06/21/2022,06/22/2022,340
https://nuforc.org/sighting/?id=167259,03/2022,Berry,KY,USA,Circle,Hovering and moving up and down in the same location.,03/27/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167260,03/2022,Indianapolis,IN,USA,Triangle,V shape moving south looked invisible but could see the shape,03/27/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167293,03/2022,LONDON,London Borough of Lambeth,United Kingdom,Changing,Pulsating / morphing/ light changing object,03/28/2022,04/22/2022,340
https://nuforc.org/sighting/?id=170617,03/2022,Spokane,WA,USA,Disk,"Disk with flashing lights, figure at treeline with glowing eyes",07/23/2022,09/09/2022,340
https://nuforc.org/sighting/?id=167615,03/2022,Irvine,CA,USA,Disk,Spotted black dot in the sky hovering in same spot,04/23/2022,05/31/2022,340
https://nuforc.org/sighting/?id=167300,03/2022,Laurel,MS,USA,Formation,Random balls of amber colored glowing light that seemed to softly float followed by more glowing balls of light that disappeared sudden,03/30/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167294,03/2022,Hemet,CA,USA,Orb,UFO Excperineces,03/28/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167266,03/2022,Daytona beach shores,FL,USA,Fireball,A ball off fire across the water very fast,03/27/2022,04/22/2022,340
https://nuforc.org/sighting/?id=170353,03/2022,Stafford,Staffordshire,United Kingdom,Unknown,I parked on carpark facing my property and on the sky was a strange flashing object moving across the sky. I immediately grabbed my pho,07/08/2022,09/09/2022,340
https://nuforc.org/sighting/?id=167265,03/2022,Saint James,MO,USA,Star,Two stars light lights traveling northeast.,03/27/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167278,03/2022,Swadlincote,Derbyshire,United Kingdom,Light,Bright object West to East. Clear sky went vertical roughly at 20.23,03/26/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167255,03/2022,Moncks corner,SC,USA,Fireball,"It looked like a fireball in the sky. It appeared out of nowhere, shot across the sky and disappeared",03/28/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167275,03/2022,Maidenhead,Windsor and Maidenhead,United Kingdom,Star,Light travelled across the sky high up and there was no flashing lights like you would expect to see on an aeroplane.,03/26/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167271,03/2022,Palm Desert,CA,USA,Triangle,"Black triangle w/red & green flashing lights, above air traffic lanes, hovering then EXTREMELY fast drop to very low altitude",03/26/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167532,03/2022,Buffalo,NY,USA,NA,MADAR Node 163,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167533,03/2022,Manchester,CT,USA,NA,MADAR Node 151,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167540,03/2022,Santa Barbara,CA,USA,NA,MADAR Node 57,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167280,03/2022,Roxboro,NC,USA,Sphere,"I thought it was Jupiter but it was so bright and low in the horizon. Then it started to move, slowly but clearly moving towards me",03/26/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167273,03/2022,Holland,MI,USA,Unknown,Huvoring seems like almost every night I check the star map and satellites every single time that I've seen them and it's not a satelli,03/26/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167262,03/2022,Battle Ground,WA,USA,Circle,Around midnight I saw a circular object with ever changing colors on it hovering over the field behind where I live,03/27/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167263,03/2022,Sacramento,CA,USA,Circle,"An object with red and blue flashing lights, hovered over my house, then flew off.",03/27/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167288,03/2022,Dover,DE,USA,Other,It was about two telephone poles high up in the air,03/25/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167277,03/2022,Bakersfield,CA,USA,Rectangle,dropped in from space and changed direction leaving disappearing directional trials,03/26/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167284,03/2022,Bakersfield,CA,USA,Rectangle,dropped in from space and changed direction leaving disappearing directional trials ((NUFORC Note: Flying insect. PD)),03/25/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167268,03/2022,Aberdeen,Aberdeen,United Kingdom,Sphere,Seen looking south from postcode AB123PU,03/27/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167231,03/2022,Sheffield (UK/England),United Kingdom,United Kingdom,Changing,Regular sightings around our house,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=172721,03/2022,Bristol,CT,USA,Egg,I witnessed an egg shaped object flying across the sky.,10/29/2022,12/22/2022,340
https://nuforc.org/sighting/?id=167537,03/2022,Sanford,FL,USA,NA,MADAR Node 91,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167331,03/2022,Pemaquid,ME,USA,NA,Extra terrestrial,03/31/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167248,03/2022,Cardiff (Canada),AB,Canada,Cigar,Large streak,03/25/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167536,03/2022,Newington,CT,USA,NA,MADAR Node 106,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167531,03/2022,Whitsett,NC,USA,NA,MADAR Node 183,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167276,03/2022,Green Moontain,NC,USA,NA,Beaming light in bedroom/ EMF very high,03/26/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167291,03/2022,Gastonia,NC,USA,Light,A bright moving light in the sky-light has blue and pink hue. Moves fast in video,03/25/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167270,03/2022,Boston,MA,USA,Orb,I have possibly the longest orb sighting video,03/26/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167534,03/2022,Jonesboro,AR,USA,NA,MADAR Node 143,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167239,03/2022,Richmond,VA,USA,Disk,we saw a very bright light out of nowhere.,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167234,03/2022,Plain City,OH,USA,NA,Saw dots flying through sky,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167251,03/2022,Glenmoore,PA,USA,Light,Ship faint but lights around and smaller cylinder above at 11 o clock.,03/25/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167217,03/2022,Charlton (UK/England),Royal Borough of Greenwich,United Kingdom,Circle,"It looked like the largest Blue Blob of shooting Stars I,ve ever seen in my life.it went down I could see where behind Houses.",03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167226,03/2022,Franklin,NC,USA,Triangle,Saw a white triangle flying through blue sky and clouds making no sound.,03/23/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167257,03/2022,Forest Grove,OR,USA,Teardrop,"Blackbean shaped object, round on top, more angular toward bottom.",03/27/2022,04/22/2022,340
https://nuforc.org/sighting/?id=170158,03/2022,Port richey,FL,USA,Triangle,"5 circle what looked like lights underneath in the shape of a ""v"". Craft was transparent and very quite.",06/30/2022,09/09/2022,340
https://nuforc.org/sighting/?id=167232,03/2022,Randolph,MA,USA,Oval,I looked out window at the sky and saw a large low flying grey oval that crossed over Gold St traveling towards Route 24 - Stoughton,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167212,03/2022,Green Mountain,NC,USA,Light,Bright light woke me up at 5:54am.,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167216,03/2022,Jemison,AL,USA,NA,Very very bright object fell from the sky at 2:44 am looking north from 11 position to he 5 oclock position,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167250,03/2022,Exeter,CA,USA,Triangle,See them often in this area they are frequent around someone in town,03/25/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167225,03/2022,Kalocsa (south of Hungary),Bács-Kiskun County,Hungary,Diamond,"The object was staying in the sky and was emitting light from huge, round lights on all of its four edges.",03/23/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167871,03/2022,Burns,OR,USA,Cigar,I was taking pictures and was puzzled by this brown cigar when I looked at them later.,05/12/2022,05/31/2022,340
https://nuforc.org/sighting/?id=167215,03/2022,North Sutton,NH,USA,NA,Two sets of what looks like car headlights in the western sky. The set of lights on the left was not as bright as the set on the right.,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167221,03/2022,Tulare,CA,USA,Disk,A saucer disk shape hovering south of Tulare,03/23/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167538,03/2022,Mobile,AL,USA,NA,MADAR Node 63,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167227,03/2022,Pittsburgh,PA,USA,Formation,Observing what you call the “sun” phone lens then bottom left to right,03/23/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167235,03/2022,Loxley,AL,USA,Circle,This sighting is real.,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167535,03/2022,Norris City,IL,USA,NA,MADAR Node 115,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167219,03/2022,"Mesa, Apache Junction, Tempe, Phoenix, Chandler, Queen Creek",AZ,USA,Disk,I have seen at least one UFO daily since Feb22,03/23/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167220,03/2022,French Camp,CA,USA,Chevron,"Saw a chevron shaped dark object absolutely quiet, flying west to east, it had these dim blue lights running along",03/23/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167224,03/2022,Asheville,NC,USA,Triangle,"Low flying triangle craft with red, white, blue flashing light on corners.",03/23/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167229,03/2022,Monroe,ME,USA,Light,Twelve separate bright lights traveled directly south of Orion’s sword in a upward direction parallel to Orion’s vertical shape.,03/23/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167208,03/2022,Napanoch,NY,USA,Diamond,Low hovering craft with no sound,03/22/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167209,03/2022,Belchertown,MA,USA,Circle,Low flying craft flying at exceptional speed.,03/22/2022,04/22/2022,340
https://nuforc.org/sighting/?id=170457,03/2022,San Juan Capistrano,CA,USA,Light,"Bright, spherical light observed in person and short video recording",07/15/2022,09/09/2022,340
https://nuforc.org/sighting/?id=167186,03/2022,Lakewood and Los Angeles,CO,USA,Other,I looked at my digital clock and it was 3:39pm,03/21/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167222,03/2022,Baytown,TX,USA,NA,"In RV Park looking to NE across Main St, coming from NW",03/23/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167530,03/2022,Dothan,AL,USA,NA,MADAR Node 195,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=168163,03/2022,Upland,CA,USA,Fireball,I put down 100 witnesses since this thing was visible on the 210 eastbound free way. It looked like an egg shape with a halp around it.,05/24/2022,06/22/2022,340
https://nuforc.org/sighting/?id=167178,03/2022,Hampden,MA,USA,Light,"Silent, no FAA lights, abrupt turn",03/22/2022,04/22/2022,340
https://nuforc.org/sighting/?id=171834,03/2022,Highland,MD,USA,Other,Me and my sister were on the trampoline around 12:00 a.m. when we see a object that is 5 feet above us that diapered,09/16/2022,10/08/2022,340
https://nuforc.org/sighting/?id=167322,03/2022,San Diego,CA,USA,Circle,I was out with my wife and I happened to glance up because I like too watch the planes taking off from the airport.,03/31/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167175,03/2022,Ho Chi Minh City,Ho Chi Minh City,Vietnam,Chevron,"Silent, dark chevron-shaped object flew over us and faded from view",03/22/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167205,03/2022,Ho Chi Minh City (Vietnam),Ho Chi Minh City,Vietnam,Chevron,"Dark, silent chevron-shaped object crossed sky with constant speed and bearing",03/22/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167237,03/2022,El Cajon,CA,USA,Orb,6circular orbs and another with fire like propulsions,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167207,03/2022,Kansas city,MO,USA,Light,I saw a bright light hovering real slow,03/22/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167180,03/2022,Kasilof,AK,USA,Circle,"Saw it out of my cabin window before bed. Was a bright circular shape hovering in the air. Got larger, then smaller, and disappeared.",03/21/2022,04/22/2022,340
https://nuforc.org/sighting/?id=170610,03/2022,Grants Pass,OR,USA,Fireball,Deep red and yellow with multiple tails behind,07/23/2022,09/09/2022,340
https://nuforc.org/sighting/?id=168647,03/2022,Johannesburg,Gauteng,South Africa,Other,Was trying out astrophotography of the moon and in the video you can see something passing in the clip,06/15/2022,06/22/2022,340
https://nuforc.org/sighting/?id=168380,03/2022,NA,NA,Spain,Cone,Random photographs,05/15/2022,06/22/2022,340
https://nuforc.org/sighting/?id=167541,03/2022,Franklin,KY,USA,NA,MADAR Node 33,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167272,03/2022,Three Rivers,MI,USA,Cigar,Had masking capability but saw it very clearly when unmasked itself briefly when was engaging main engine.,03/26/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167214,03/2022,Llandudno (UK/Wales),NA,United Kingdom,Unknown,Something bright in the sky.,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167148,03/2022,Martinez,CA,USA,Orb,"Light colored orb traveling at a constant speed, se direction.",03/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167539,03/2022,Edmonds,WA,USA,NA,MADAR Node 61,04/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167152,03/2022,Baldwin,GA,USA,Light,Moving bright light in sky,03/19/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167151,03/2022,Ignacio,CO,USA,Unknown,Was fast ahowed up on picturea,03/19/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167153,03/2022,Tahuya,WA,USA,Star,"Large, Bright Rapid Zig Zag star",03/19/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167149,03/2022,Rogersville,AL,USA,Oval,"First Ever Sighting: Green Aura came out of nowhere and disappeared just as quickly. I’m now a true believer, no longer on fence!",03/20/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167156,03/2022,Maspeth,NY,USA,Light,Several hovering lights seen moving in strange formations and directions.,03/19/2022,04/22/2022,340
https://nuforc.org/sighting/?id=171633,03/2022,Georgetown,SC,USA,Changing,"Object moved from west to east, I was looking towards the north",09/07/2022,09/09/2022,340
https://nuforc.org/sighting/?id=167187,03/2022,Collierville,TN,USA,Cylinder,Shining cylinder hovered then disappeared instantly,03/21/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167223,03/2022,Lexington,VA,USA,Diamond,Visiting the area and while walking the dog at 16:46 noticed a bright object ahead of a jet leaving contrails both moving rapidly,03/23/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167159,03/2022,Spring Valley,CA,USA,Circle,Mysterious object.,03/19/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167157,03/2022,Las Vegas,NV,USA,Orb,Bright glowing orb shot straight up into the clouds from inside a dry water drainage channel in broad daylight,03/19/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167172,03/2022,erlanger,KY,USA,Triangle,saw a triangle after coming home from my friends,03/19/2022,04/22/2022,340
https://nuforc.org/sighting/?id=174518,03/2022,NA,NA,United Kingdom,Sphere,Sphere with reflective rectangles on floating past/below airplane as I flew from England to Scotland,02/13/2023,03/06/2023,340
https://nuforc.org/sighting/?id=167171,03/2022,Myrtle Beach,SC,USA,Light,"At 4:25AM every night an orange light off the coast, with two accompaning red lights that stay equidistant, that move together as one.",03/19/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167155,03/2022,Staunton,VA,USA,Light,Pulsing bright orange ball of light,03/19/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167130,03/2022,Londonderry,NH,USA,Rectangle,I was driving,03/18/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167133,03/2022,Village of Chawton (Hampshire)(UK/England),NA,United Kingdom,Changing,sighting of a very bizarre looking object in night sky near my home,03/18/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167174,03/2022,Winlock,WA,USA,Circle,Round object hovering,03/18/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167170,03/2022,Clitherall,MN,USA,Light,"Coming from SW toward NE. for about 4 min.bright light, no tail. Changed direction North became brighter 2 more minutes and vanished.",03/19/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167134,03/2022,Jacksonville Beach,FL,USA,Cigar,3 Shapes high in sky with sphere further up,03/18/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167131,03/2022,Rahway,NJ,USA,Triangle,Triangle shaped aircraft with swirling lights,03/18/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167233,03/2022,Florence,OR,USA,Unknown,I was taking pictures of the far side of the river. Getting the feeling as always I am being watched. I did not see it.,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167132,03/2022,Quakertown,PA,USA,Oval,Brite unmoving white lights suddenly vanish viewed for 5 minutes,03/18/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167135,03/2022,Salt Lake City,UT,USA,Disk,I dropped my grandson off to his mom at the Utah State capital building and took photographs of moon going home and 1/8 photos show ima,03/18/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167417,03/2022,Salt Lake City,UT,USA,Formation,Took a series of moon photos over city lights and lake,04/10/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167136,03/2022,Villa Rica,GA,USA,Egg,2 VERY bright orbs stationary in sky.,03/18/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167129,03/2022,San Bernadino,CA,USA,Light,Formation of four light that appeared as two at first and kept in formation but appeared and disappeared numerous times. Clear skies,03/18/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167142,03/2022,Cameron Park,CA,USA,Other,"Ring doorbell in back went off, looked at camera footage saw strange flying object and then a cat walking on deck",03/18/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167122,03/2022,Orlando,FL,USA,Light,Bright light hovering in the air,03/17/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167123,03/2022,madison,WI,USA,Unknown,craft hovering and moving above the trees,03/17/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167125,03/2022,Kettering,OH,USA,Triangle,Hovering craft comes out of nowhere then flies over.,03/17/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167158,03/2022,Columbus,GA,USA,Sphere,Compare with report from Athens Ga 2/18/22,03/19/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167236,03/2022,Winston-Salem,NC,USA,Diamond,There was a large plane flying over maybe a 747. Tt wasn't very high maybe taking off. There was an object above it.,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167121,03/2022,Vista,CA,USA,Circle,Playing golf at vista valley cc looking approx. North sighted a circular craft with a verticle fin flying on the other side on hillside,03/17/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167241,03/2022,Dothan,AL,USA,NA,MADAR Node 195,03/25/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167289,03/2022,Largo,FL,USA,Changing,It was a clear sunny day I observed it for 35 or 45 minutes and have 45 minutes on video I noticed it around 1 PM on March 17 as I was,03/25/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167127,03/2022,Land O’ Lakes,FL,USA,Light,Fast moving White Object over Central Florida,03/17/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167126,03/2022,Creston,CA,USA,Circle,Weird pattern in the western sky with object above apex,03/17/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167246,03/2022,Garrettsville,OH,USA,NA,MADAR Node 64,03/25/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167128,03/2022,Plano,TX,USA,Star,I tried to get my husband and neighbor but they were too slow (asleep),03/17/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167238,03/2022,Richmond,VA,USA,Disk,we saw a very bright light out of nowhere.,03/24/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167103,03/2022,Norwood Young America,MN,USA,Triangle,At my kitchen sink I noticed a bright orange thing flying low and over my house.,03/16/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167104,03/2022,Cassville,MO,USA,Changing,A stack of colored lights that were flashing,03/16/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167109,03/2022,Jackson,OH,USA,Unknown,Strange form of lights,03/16/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167305,03/2022,Clarington,ON,Canada,Triangle,Extremely Large and under 200ft,03/29/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167137,03/2022,Los Angeles,CA,USA,Triangle,"Dark, apparently triangular craft, no visible tail against dark sky, bring central light with lights at each point flashing in sequence",03/18/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167105,03/2022,Brimfield,MA,USA,Circle,Unknown object seen through a thermal scope,03/16/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167119,03/2022,Kirkwood,CA,USA,Changing,Two Huge Silver sparkling Spinning spheres coming toward us in the sky,03/16/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167124,03/2022,Lake Havasu City,AZ,USA,Orb,Orb like lights dancing within a large cloud,03/17/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167244,03/2022,Jonesboro,AR,USA,NA,MADAR Node 143,03/25/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167173,03/2022,Peterson,IA,USA,Changing,This thing keeps coming to my house at night I have several videos!!,03/19/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167242,03/2022,Weirton,WV,USA,NA,MADAR Node 192,03/25/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167107,03/2022,Oakland,CA,USA,NA,Sitting by the water me and dog. Second day of visual sitting. One big mother ship with smaller ones coming out going into water,03/16/2022,04/22/2022,340
https://nuforc.org/sighting/?id=167106,03/2022,South of Portland Oregon,OR,USA,Unknown,Saw spotlight from airplane shining on the ground from something behind plane.,03/16/2022,04/22/2022,340
https://nuforc.org/sighting/?id=170204,03/2022,oak Hill,FL,USA,Unknown,Came from north to south flashing like a strobe light. It went from one horizon to the other in about 4 seconds and made no sound,07/03/2022,09/09/2022,340
